date,industry,opj,gva,jobs
2012 Q4,D: 35,86.2277,80.2955,93.1203
2013 Q1,D: 35,90.9493,85.4054,93.9045
2013 Q2,D: 35,91.8669,85.419,92.9813
2013 Q3,D: 35,82.7741,78.0997,94.3528
2013 Q4,D: 35,82.3101,76.8798,93.4026
2014 Q1,D: 35,71.8721,66.809,92.9554
2014 Q2,D: 35,79.1307,71.2277,90.0127
2014 Q3,D: 35,85.3961,80.675,94.4715
2014 Q4,D: 35,93.0196,86.8829,93.4028
2015 Q1,D: 35,100.3983,97.035,96.65
2015 Q2,D: 35,97.8522,94.3784,96.4499
2015 Q3,D: 35,98.3844,96.4522,98.0361
2015 Q4,D: 35,100.706,95.9371,95.2645
2016 Q1,D: 35,99.5155,100.4507,100.9397
2016 Q2,D: 35,102.1287,100.9386,98.8347
2016 Q3,D: 35,97.8069,94.3106,96.4253
2016 Q4,D: 35,95.7552,94.0937,98.2648
2017 Q1,D: 35,91.6254,88.794,96.9098
2017 Q2,D: 35,89.9037,89.8241,99.9115
2017 Q3,D: 35,93.6185,91.8437,98.1043
2017 Q4,D: 35,91.8456,91.7759,99.9242
2018 Q1,D: 35,89.8308,91.2473,101.5769
2018 Q2,D: 35,81.8947,85.663,104.6014
2018 Q3,D: 35,80.8967,86.91,107.4333
2018 Q4,D: 35,82.7106,86.8693,105.028
2019 Q1,D: 35,88.4514,88.9702,100.5865
2019 Q2,D: 35,99.4337,99.0953,99.6596
2019 Q3,D: 35,101.4821,101.3859,99.9053
2019 Q4,D: 35,110.7163,110.5486,99.8486
2020 Q1,D: 35,107.7134,107.3634,99.675
2020 Q2,D: 35,102.1394,103.5275,101.359
2020 Q3,D: 35,115.4108,113.7068,98.5235
2020 Q4,D: 35,110.3787,111.6872,101.1854
2021 Q1,D: 35,120.5767,117.6104,97.5399
2021 Q2,D: 35,124.1116,122.883,99.0101
2021 Q3,D: 35,113.9765,111.1721,97.5395
2021 Q4,D: 35,114.412,107.1872,93.6853
2022 Q1,D: 35,123.1493,111.6194,90.6375
2022 Q2,D: 35,128.8507,111.9447,86.8794
2022 Q3,D: 35,124.3854,110.3046,88.6797
2022 Q4,D: 35,119.497,108.1088,90.4699
2023 Q1,D: 35,127.4829,108.1495,84.8345
1997 Q1,E: 36 to 39,180.3367,120.5271,66.8345
1997 Q2,E: 36 to 39,180.007,119.6431,66.4658
1997 Q3,E: 36 to 39,179.3711,120.789,67.3403
1997 Q4,E: 36 to 39,176.2471,116.4184,66.0541
1998 Q1,E: 36 to 39,187.0924,122.2131,65.3224
1998 Q2,E: 36 to 39,185.3044,120.347,64.9456
1998 Q3,E: 36 to 39,179.5146,116.3693,64.8244
1998 Q4,E: 36 to 39,178.7218,115.5017,64.6266
1999 Q1,E: 36 to 39,169.9849,108.1028,63.5955
1999 Q2,E: 36 to 39,172.2882,109.576,63.6004
1999 Q3,E: 36 to 39,171.5487,110.8528,64.6189
1999 Q4,E: 36 to 39,180.0451,113.9139,63.2696
2000 Q1,E: 36 to 39,177.5546,113.3901,63.8621
2000 Q2,E: 36 to 39,176.8044,115.5672,65.3644
2000 Q3,E: 36 to 39,176.6429,118.5791,67.1293
2000 Q4,E: 36 to 39,179.4552,118.8083,66.205
2001 Q1,E: 36 to 39,179.4977,117.908,65.6878
2001 Q2,E: 36 to 39,178.9372,118.3336,66.1314
2001 Q3,E: 36 to 39,172.0826,114.1431,66.3304
2001 Q4,E: 36 to 39,172.0846,113.1118,65.7304
2002 Q1,E: 36 to 39,172.8328,112.4243,65.048
2002 Q2,E: 36 to 39,168.2078,111.3112,66.1748
2002 Q3,E: 36 to 39,167.7637,111.393,66.3988
2002 Q4,E: 36 to 39,169.3182,112.4898,66.4369
2003 Q1,E: 36 to 39,176.7722,117.3023,66.3579
2003 Q2,E: 36 to 39,176.3473,117.0404,66.3693
2003 Q3,E: 36 to 39,178.6923,117.2041,65.5899
2003 Q4,E: 36 to 39,171.5702,112.5061,65.5744
2004 Q1,E: 36 to 39,166.6582,107.1043,64.2658
2004 Q2,E: 36 to 39,169.1245,110.4272,65.2935
2004 Q3,E: 36 to 39,162.2687,107.5299,66.2665
2004 Q4,E: 36 to 39,164.4194,107.6281,65.4595
2005 Q1,E: 36 to 39,168.5957,110.3945,65.4788
2005 Q2,E: 36 to 39,167.5297,112.5389,67.1755
2005 Q3,E: 36 to 39,169.5466,112.7517,66.5019
2005 Q4,E: 36 to 39,169.2935,110.4272,65.2283
2006 Q1,E: 36 to 39,156.3049,103.0283,65.915
2006 Q2,E: 36 to 39,154.1044,104.3542,67.7166
2006 Q3,E: 36 to 39,149.2949,103.0447,69.0209
2006 Q4,E: 36 to 39,146.9098,102.4063,69.7069
2007 Q1,E: 36 to 39,149.4459,104.5343,69.9479
2007 Q2,E: 36 to 39,148.0895,103.192,69.6822
2007 Q3,E: 36 to 39,143.0574,100.6384,70.3483
2007 Q4,E: 36 to 39,142.0424,100.0982,70.4706
2008 Q1,E: 36 to 39,139.9555,99.6399,71.194
2008 Q2,E: 36 to 39,141.3934,101.1295,71.5235
2008 Q3,E: 36 to 39,141.2566,105.5656,74.7332
2008 Q4,E: 36 to 39,134.6284,100.8839,74.9351
2009 Q1,E: 36 to 39,134.3137,100.131,74.5501
2009 Q2,E: 36 to 39,144.2939,104.698,72.5588
2009 Q3,E: 36 to 39,145.036,105.8111,72.9551
2009 Q4,E: 36 to 39,142.616,105.4673,73.952
2010 Q1,E: 36 to 39,136.6914,102.0298,74.6424
2010 Q2,E: 36 to 39,129.8717,101.1786,77.9065
2010 Q3,E: 36 to 39,125.0582,99.2961,79.3999
2010 Q4,E: 36 to 39,122.173,96.7916,79.225
2011 Q1,E: 36 to 39,115.3682,96.3333,83.5007
2011 Q2,E: 36 to 39,110.1273,93.3213,84.7395
2011 Q3,E: 36 to 39,109.3258,91.3406,83.549
2011 Q4,E: 36 to 39,111.6456,92.11,82.5022
2012 Q1,E: 36 to 39,105.6887,89.6219,84.798
2012 Q2,E: 36 to 39,101.8073,89.4254,87.8379
2012 Q3,E: 36 to 39,101.0204,89.5891,88.6842
2012 Q4,E: 36 to 39,103.255,88.3451,85.5601
2013 Q1,E: 36 to 39,99.655,86.0206,86.3185
2013 Q2,E: 36 to 39,100.4962,86.5936,86.166
2013 Q3,E: 36 to 39,105.8522,90.6204,85.6103
2013 Q4,E: 36 to 39,102.9201,91.0951,88.5105
2014 Q1,E: 36 to 39,106.4573,92.8466,87.2149
2014 Q2,E: 36 to 39,103.4357,90.5877,87.5787
2014 Q3,E: 36 to 39,104.4896,90.7514,86.852
2014 Q4,E: 36 to 39,108.265,92.7157,85.6377
2015 Q1,E: 36 to 39,109.5422,94.0743,85.8795
2015 Q2,E: 36 to 39,108.9798,96.7261,88.756
2015 Q3,E: 36 to 39,106.9917,96.7752,90.4512
2015 Q4,E: 36 to 39,110.2458,96.3824,87.425
2016 Q1,E: 36 to 39,112.6853,99.0015,87.8566
2016 Q2,E: 36 to 39,110.4732,99.0015,89.6158
2016 Q3,E: 36 to 39,107.2027,98.0029,91.4183
2016 Q4,E: 36 to 39,104.4971,98.4449,94.2083
2017 Q1,E: 36 to 39,105.5256,100.4256,95.1671
2017 Q2,E: 36 to 39,101.675,96.6116,95.02
2017 Q3,E: 36 to 39,101.8871,98.7232,96.8947
2017 Q4,E: 36 to 39,101.4989,100.9985,99.507
2018 Q1,E: 36 to 39,98.8806,99.9345,101.0658
2018 Q2,E: 36 to 39,100.3952,100.6384,100.2423
2018 Q3,E: 36 to 39,100.2881,101.1786,100.8879
2018 Q4,E: 36 to 39,97.2089,99.4926,102.3492
2019 Q1,E: 36 to 39,98.2812,99.1488,100.8827
2019 Q2,E: 36 to 39,99.3453,100.3601,101.0215
2019 Q3,E: 36 to 39,100.4039,100.311,99.9075
2019 Q4,E: 36 to 39,102.0285,100.1801,98.1883
2020 Q1,E: 36 to 39,106.1476,104.2724,98.2334
2020 Q2,E: 36 to 39,103.7827,100.0655,96.4183
2020 Q3,E: 36 to 39,106.5182,106.1385,99.6435
2020 Q4,E: 36 to 39,109.1769,108.5448,99.421
2021 Q1,E: 36 to 39,111.9872,111.4258,99.4987
2021 Q2,E: 36 to 39,106.5188,111.966,105.1138
2021 Q3,E: 36 to 39,103.3371,112.9808,109.3323
2021 Q4,E: 36 to 39,106.1209,115.2234,108.5775
2022 Q1,E: 36 to 39,104.513,116.0255,111.0154
2022 Q2,E: 36 to 39,109.378,116.2547,106.2871
2022 Q3,E: 36 to 39,112.6285,113.7666,101.0104
2022 Q4,E: 36 to 39,110.8051,114.6178,103.4409
2023 Q1,E: 36 to 39,104.5763,115.0106,109.9778
1997 Q1,F: 41 to 43,110.0456,86.2804,78.4042
1997 Q2,F: 41 to 43,114.1737,88.0212,77.0941
1997 Q3,F: 41 to 43,111.3973,87.3319,78.3968
1997 Q4,F: 41 to 43,112.2585,90.0826,80.2456
1998 Q1,F: 41 to 43,114.6781,92.7146,80.8477
1998 Q2,F: 41 to 43,113.8619,91.2142,80.1095
1998 Q3,F: 41 to 43,114.6643,92.2497,80.452
1998 Q4,F: 41 to 43,115.8071,94.542,81.6374
1999 Q1,F: 41 to 43,118.1289,96.209,81.4441
1999 Q2,F: 41 to 43,118.4432,97.1676,82.0373
1999 Q3,F: 41 to 43,120.8605,99.2899,82.1525
1999 Q4,F: 41 to 43,121.4787,99.2322,81.6869
2000 Q1,F: 41 to 43,123.1392,100.428,81.5564
2000 Q2,F: 41 to 43,118.8761,98.7834,83.0978
2000 Q3,F: 41 to 43,115.8451,96.1032,82.9584
2000 Q4,F: 41 to 43,119.0189,97.5427,81.9556
2001 Q1,F: 41 to 43,117.4339,96.8406,82.4639
2001 Q2,F: 41 to 43,117.9503,98.5173,83.5244
2001 Q3,F: 41 to 43,115.1057,97.3631,84.5858
2001 Q4,F: 41 to 43,114.8211,98.0973,85.4349
2002 Q1,F: 41 to 43,114.2375,97.6805,85.5066
2002 Q2,F: 41 to 43,114.0952,96.9079,84.936
2002 Q3,F: 41 to 43,116.0455,98.8507,85.1827
2002 Q4,F: 41 to 43,114.734,99.0046,86.2905
2003 Q1,F: 41 to 43,110.6603,95.4236,86.2311
2003 Q2,F: 41 to 43,110.4403,96.4591,87.3405
2003 Q3,F: 41 to 43,110.2629,97.2606,88.2078
2003 Q4,F: 41 to 43,110.7909,97.9819,88.4386
2004 Q1,F: 41 to 43,110.8346,99.2418,89.5405
2004 Q2,F: 41 to 43,107.5387,96.2443,89.4974
2004 Q3,F: 41 to 43,106.403,95.1992,89.4704
2004 Q4,F: 41 to 43,104.1779,94.5965,90.8028
2005 Q1,F: 41 to 43,104.5403,96.2571,92.0766
2005 Q2,F: 41 to 43,104.8461,96.4142,91.9578
2005 Q3,F: 41 to 43,101.9822,95.0453,93.1979
2005 Q4,F: 41 to 43,102.426,95.0453,92.7941
2006 Q1,F: 41 to 43,103.2214,95.959,92.9642
2006 Q2,F: 41 to 43,103.255,96.3148,93.2786
2006 Q3,F: 41 to 43,102.4842,96.0455,93.7174
2006 Q4,F: 41 to 43,102.4225,96.9624,94.669
2007 Q1,F: 41 to 43,101.4528,97.0426,95.6529
2007 Q2,F: 41 to 43,98.6142,95.4364,96.7775
2007 Q3,F: 41 to 43,95.8208,92.8685,96.9189
2007 Q4,F: 41 to 43,95.4426,92.7851,97.2156
2008 Q1,F: 41 to 43,95.4416,92.596,97.0185
2008 Q2,F: 41 to 43,93.6546,90.5474,96.6823
2008 Q3,F: 41 to 43,89.5963,87.1235,97.2401
2008 Q4,F: 41 to 43,83.4502,81.2535,97.3677
2009 Q1,F: 41 to 43,77.7548,74.9379,96.3772
2009 Q2,F: 41 to 43,78.4379,74.0979,94.4671
2009 Q3,F: 41 to 43,83.1267,76.1978,91.6646
2009 Q4,F: 41 to 43,84.2811,76.7428,91.0558
2010 Q1,F: 41 to 43,90.7991,79.9327,88.0324
2010 Q2,F: 41 to 43,96.3397,85.5109,88.7598
2010 Q3,F: 41 to 43,98.7024,88.0917,89.2498
2010 Q4,F: 41 to 43,97.7929,86.0046,87.9457
2011 Q1,F: 41 to 43,99.0159,86.9728,87.8372
2011 Q2,F: 41 to 43,99.4305,87.6204,88.1222
2011 Q3,F: 41 to 43,98.0792,86.7067,88.4048
2011 Q4,F: 41 to 43,100.4882,88.3385,87.9093
2012 Q1,F: 41 to 43,98.4278,86.3445,87.7237
2012 Q2,F: 41 to 43,98.1525,85.8956,87.5125
2012 Q3,F: 41 to 43,98.2361,85.3186,86.8506
2012 Q4,F: 41 to 43,100.0285,87.3351,87.3102
2013 Q1,F: 41 to 43,101.4409,88.1173,86.8657
2013 Q2,F: 41 to 43,102.9272,89.5119,86.9662
2013 Q3,F: 41 to 43,104.5246,91.5028,87.5418
2013 Q4,F: 41 to 43,103.5711,91.3841,88.2332
2014 Q1,F: 41 to 43,101.9942,91.8586,90.0626
2014 Q2,F: 41 to 43,103.6182,92.9582,89.7123
2014 Q3,F: 41 to 43,103.83,93.5866,90.1344
2014 Q4,F: 41 to 43,104.9224,94.5163,90.0821
2015 Q1,F: 41 to 43,104.9075,97.0874,92.5458
2015 Q2,F: 41 to 43,108.4598,98.3538,90.6823
2015 Q3,F: 41 to 43,105.4622,96.5777,91.5756
2015 Q4,F: 41 to 43,104.463,97.0714,92.9242
2016 Q1,F: 41 to 43,102.802,96.4655,93.8362
2016 Q2,F: 41 to 43,102.2644,96.1994,94.0693
2016 Q3,F: 41 to 43,101.0361,95.4075,94.4292
2016 Q4,F: 41 to 43,100.7314,96.286,95.5869
2017 Q1,F: 41 to 43,103.2706,100.0657,96.8966
2017 Q2,F: 41 to 43,102.1358,100.3831,98.284
2017 Q3,F: 41 to 43,100.6433,99.9567,99.3178
2017 Q4,F: 41 to 43,102.127,100.5017,98.4086
2018 Q1,F: 41 to 43,100.7573,98.3089,97.5699
2018 Q2,F: 41 to 43,99.945,98.2897,98.3438
2018 Q3,F: 41 to 43,99.6277,98.9212,99.2909
2018 Q4,F: 41 to 43,98.4713,98.6519,100.1834
2019 Q1,F: 41 to 43,99.6391,100.2292,100.5922
2019 Q2,F: 41 to 43,99.9289,99.649,99.7199
2019 Q3,F: 41 to 43,100.6022,100.4055,99.8045
2019 Q4,F: 41 to 43,99.8327,99.7163,99.8834
2020 Q1,F: 41 to 43,99.32,98.0332,98.7044
2020 Q2,F: 41 to 43,66.1047,63.3614,95.85
2020 Q3,F: 41 to 43,96.6762,89.9191,93.0106
2020 Q4,F: 41 to 43,103.1912,94.5291,91.6058
2021 Q1,F: 41 to 43,103.8198,95.5326,92.0177
2021 Q2,F: 41 to 43,105.5487,99.1777,93.9639
2021 Q3,F: 41 to 43,101.9725,97.6068,95.7188
2021 Q4,F: 41 to 43,103.7255,98.9917,95.4362
2022 Q1,F: 41 to 43,107.1084,101.8803,95.1188
2022 Q2,F: 41 to 43,108.9445,103.7814,95.2607
2022 Q3,F: 41 to 43,110.7429,104.3552,94.2319
2022 Q4,F: 41 to 43,112.5766,105.6792,93.8732
2023 Q1,F: 41 to 43,113.0454,106.1249,93.8781
1997 Q1,G: 45 to 47,90.6622,82.8903,91.4276
1997 Q2,G: 45 to 47,92.0951,85.1715,92.4822
1997 Q3,G: 45 to 47,92.3233,85.9339,93.0793
1997 Q4,G: 45 to 47,90.6724,84.2745,92.9439
1998 Q1,G: 45 to 47,85.2564,79.1961,92.8917
1998 Q2,G: 45 to 47,87.1135,81.4407,93.488
1998 Q3,G: 45 to 47,89.7142,85.2062,94.9752
1998 Q4,G: 45 to 47,89.8804,86.1418,95.8404
1999 Q1,G: 45 to 47,84.3778,81.3772,96.4438
1999 Q2,G: 45 to 47,82.3432,79.4329,96.4656
1999 Q3,G: 45 to 47,84.1522,80.8998,96.1351
1999 Q4,G: 45 to 47,88.5519,84.8058,95.7696
2000 Q1,G: 45 to 47,94.4499,90.3154,95.6225
2000 Q2,G: 45 to 47,93.3155,89.2258,95.6173
2000 Q3,G: 45 to 47,90.038,86.5846,96.1645
2000 Q4,G: 45 to 47,86.163,83.1483,96.5012
2001 Q1,G: 45 to 47,85.5826,83.4409,97.4975
2001 Q2,G: 45 to 47,86.2925,84.3669,97.7685
2001 Q3,G: 45 to 47,88.8172,86.4517,97.3368
2001 Q4,G: 45 to 47,90.8817,88.5231,97.4048
2002 Q1,G: 45 to 47,89.3577,87.0716,97.4416
2002 Q2,G: 45 to 47,87.0996,85.6182,98.2991
2002 Q3,G: 45 to 47,86.7315,85.3082,98.359
2002 Q4,G: 45 to 47,85.6755,84.5363,98.6703
2003 Q1,G: 45 to 47,85.2321,83.566,98.0453
2003 Q2,G: 45 to 47,87.5682,85.7934,97.9732
2003 Q3,G: 45 to 47,88.297,86.831,98.3396
2003 Q4,G: 45 to 47,87.7042,86.5441,98.6774
2004 Q1,G: 45 to 47,87.5972,86.883,99.1847
2004 Q2,G: 45 to 47,87.8811,86.8464,98.8226
2004 Q3,G: 45 to 47,88.0747,87.2583,99.0731
2004 Q4,G: 45 to 47,88.5679,88.2209,99.6082
2005 Q1,G: 45 to 47,90.1198,89.5588,99.3775
2005 Q2,G: 45 to 47,91.5035,90.5579,98.9666
2005 Q3,G: 45 to 47,91.6153,91.0296,99.3607
2005 Q4,G: 45 to 47,95.5477,93.6111,97.9732
2006 Q1,G: 45 to 47,98.5587,96.4333,97.8435
2006 Q2,G: 45 to 47,98.7267,95.9424,97.1797
2006 Q3,G: 45 to 47,97.9205,94.7604,96.7728
2006 Q4,G: 45 to 47,98.5395,94.9606,96.368
2007 Q1,G: 45 to 47,97.9699,94.5409,96.5
2007 Q2,G: 45 to 47,97.3099,94.7296,97.3484
2007 Q3,G: 45 to 47,98.1917,96.0387,97.8073
2007 Q4,G: 45 to 47,98.3553,96.801,98.4197
2008 Q1,G: 45 to 47,98.6764,97.9657,99.2797
2008 Q2,G: 45 to 47,98.8966,98.2025,99.2982
2008 Q3,G: 45 to 47,94.2671,92.9431,98.5955
2008 Q4,G: 45 to 47,88.612,86.8387,97.9987
2009 Q1,G: 45 to 47,86.0458,83.3774,96.8989
2009 Q2,G: 45 to 47,85.5343,81.7237,95.545
2009 Q3,G: 45 to 47,86.1752,82.6073,95.8598
2009 Q4,G: 45 to 47,90.3475,85.9166,95.0957
2010 Q1,G: 45 to 47,93.5977,88.577,94.6359
2010 Q2,G: 45 to 47,95.1363,90.9949,95.647
2010 Q3,G: 45 to 47,96.207,92.8815,96.5434
2010 Q4,G: 45 to 47,95.9458,92.9123,96.8383
2011 Q1,G: 45 to 47,95.9775,92.9547,96.8505
2011 Q2,G: 45 to 47,95.8538,92.0075,95.9874
2011 Q3,G: 45 to 47,96.061,91.5879,95.3435
2011 Q4,G: 45 to 47,95.9399,91.7515,95.6343
2012 Q1,G: 45 to 47,96.4696,92.947,96.3485
2012 Q2,G: 45 to 47,94.7913,91.8747,96.9231
2012 Q3,G: 45 to 47,95.4685,92.5042,96.895
2012 Q4,G: 45 to 47,93.7643,91.0873,97.145
2013 Q1,G: 45 to 47,93.1794,90.6638,97.3003
2013 Q2,G: 45 to 47,92.4815,90.0131,97.3309
2013 Q3,G: 45 to 47,93.3511,91.0431,97.5276
2013 Q4,G: 45 to 47,94.6041,92.304,97.5687
2014 Q1,G: 45 to 47,98.629,96.1349,97.4713
2014 Q2,G: 45 to 47,99.461,97.417,97.9449
2014 Q3,G: 45 to 47,99.3254,97.8694,98.5342
2014 Q4,G: 45 to 47,98.9698,97.7693,98.787
2015 Q1,G: 45 to 47,97.678,97.1995,99.5101
2015 Q2,G: 45 to 47,98.8663,98.3391,99.4668
2015 Q3,G: 45 to 47,98.2736,98.2737,100.0001
2015 Q4,G: 45 to 47,97.5882,97.8136,100.231
2016 Q1,G: 45 to 47,98.2448,97.6808,99.4259
2016 Q2,G: 45 to 47,98.2753,97.9811,99.7006
2016 Q3,G: 45 to 47,98.6214,98.5182,99.8953
2016 Q4,G: 45 to 47,100.6422,100.1256,99.4867
2017 Q1,G: 45 to 47,100.4124,99.7695,99.3597
2017 Q2,G: 45 to 47,101.1997,101.144,99.9449
2017 Q3,G: 45 to 47,102.5339,102.0103,99.4893
2017 Q4,G: 45 to 47,101.4204,101.529,100.1071
2018 Q1,G: 45 to 47,97.3484,97.8117,100.4759
2018 Q2,G: 45 to 47,99.5068,99.9254,100.4207
2018 Q3,G: 45 to 47,101.1535,101.5386,100.3807
2018 Q4,G: 45 to 47,101.9799,102.2143,100.2298
2019 Q1,G: 45 to 47,100.2175,100.5434,100.3252
2019 Q2,G: 45 to 47,101.3422,101.3461,100.0038
2019 Q3,G: 45 to 47,100.5474,100.32,99.7739
2019 Q4,G: 45 to 47,97.8912,97.7905,99.8971
2020 Q1,G: 45 to 47,90.0808,89.7995,99.6877
2020 Q2,G: 45 to 47,69.4603,68.9739,99.2998
2020 Q3,G: 45 to 47,86.4021,85.2158,98.627
2020 Q4,G: 45 to 47,84.1795,82.2204,97.6728
2021 Q1,G: 45 to 47,80.5179,78.6455,97.6745
2021 Q2,G: 45 to 47,91.112,87.8917,96.4656
2021 Q3,G: 45 to 47,89.0454,86.5172,97.1607
2021 Q4,G: 45 to 47,88.2839,85.3737,96.7036
2022 Q1,G: 45 to 47,86.5046,83.3235,96.3225
2022 Q2,G: 45 to 47,85.9434,82.3975,95.8741
2022 Q3,G: 45 to 47,85.7705,81.6833,95.2348
2022 Q4,G: 45 to 47,86.3358,82.1087,95.104
2023 Q1,G: 45 to 47,86.1926,82.024,95.1637
1997 Q1,H: 49 to 53,97.7376,74.5689,76.295
1997 Q2,H: 49 to 53,98.8204,76.5005,77.4136
1997 Q3,H: 49 to 53,101.8867,78.5064,77.0527
1997 Q4,H: 49 to 53,110.0869,83.3426,75.7062
1998 Q1,H: 49 to 53,108.0165,82.9951,76.8356
1998 Q2,H: 49 to 53,108.3919,84.574,78.0261
1998 Q3,H: 49 to 53,107.4422,85.4529,79.5339
1998 Q4,H: 49 to 53,108.7077,87.012,80.0422
1999 Q1,H: 49 to 53,111.1069,88.9634,80.0701
1999 Q2,H: 49 to 53,111.4063,89.9217,80.7151
1999 Q3,H: 49 to 53,110.7916,90.2295,81.4408
1999 Q4,H: 49 to 53,107.0391,88.3129,82.5053
2000 Q1,H: 49 to 53,107.9042,89.3457,82.8009
2000 Q2,H: 49 to 53,109.3554,89.6535,81.9837
2000 Q3,H: 49 to 53,114.1542,93.7549,82.1301
2000 Q4,H: 49 to 53,111.1753,92.9704,83.625
2001 Q1,H: 49 to 53,107.5098,90.1054,83.8113
2001 Q2,H: 49 to 53,107.3096,90.5622,84.3933
2001 Q3,H: 49 to 53,107.4768,90.5672,84.2667
2001 Q4,H: 49 to 53,102.7563,86.1629,83.8517
2002 Q1,H: 49 to 53,99.3504,83.5065,84.0525
2002 Q2,H: 49 to 53,99.3536,83.859,84.4046
2002 Q3,H: 49 to 53,100.3459,85.3536,85.0593
2002 Q4,H: 49 to 53,99.4456,85.5621,86.0391
2003 Q1,H: 49 to 53,101.0928,86.8184,85.8799
2003 Q2,H: 49 to 53,102.8362,87.8909,85.4669
2003 Q3,H: 49 to 53,104.3168,88.0795,84.4347
2003 Q4,H: 49 to 53,106.0285,88.4768,83.4462
2004 Q1,H: 49 to 53,107.8562,90.2941,83.7171
2004 Q2,H: 49 to 53,108.908,91.585,84.094
2004 Q3,H: 49 to 53,108.0641,91.4907,84.6634
2004 Q4,H: 49 to 53,111.4022,94.2316,84.5868
2005 Q1,H: 49 to 53,109.0344,92.4093,84.7524
2005 Q2,H: 49 to 53,106.0712,90.3338,85.1634
2005 Q3,H: 49 to 53,105.3091,90.7161,86.1427
2005 Q4,H: 49 to 53,109.0542,93.7896,86.0028
2006 Q1,H: 49 to 53,107.8865,93.7648,86.9106
2006 Q2,H: 49 to 53,111.4581,96.7341,86.7896
2006 Q3,H: 49 to 53,110.6687,95.8304,86.5921
2006 Q4,H: 49 to 53,110.5263,95.453,86.3622
2007 Q1,H: 49 to 53,109.6096,94.1223,85.8705
2007 Q2,H: 49 to 53,111.3721,95.7261,85.9516
2007 Q3,H: 49 to 53,113.749,97.742,85.9278
2007 Q4,H: 49 to 53,114.0729,99.1571,86.9244
2008 Q1,H: 49 to 53,116.7421,101.7292,87.1401
2008 Q2,H: 49 to 53,117.9553,102.9208,87.2541
2008 Q3,H: 49 to 53,115.5773,98.8096,85.4922
2008 Q4,H: 49 to 53,108.9153,93.0399,85.424
2009 Q1,H: 49 to 53,102.321,88.1739,86.1738
2009 Q2,H: 49 to 53,97.1088,84.1818,86.6881
2009 Q3,H: 49 to 53,99.5903,87.161,87.5195
2009 Q4,H: 49 to 53,104.2287,90.3884,86.7212
2010 Q1,H: 49 to 53,105.4331,89.7578,85.1325
2010 Q2,H: 49 to 53,109.657,92.6079,84.4523
2010 Q3,H: 49 to 53,112.3613,94.8522,84.4171
2010 Q4,H: 49 to 53,112.9621,94.7827,83.9067
2011 Q1,H: 49 to 53,112.3445,95.7013,85.1856
2011 Q2,H: 49 to 53,113.2612,95.9893,84.7504
2011 Q3,H: 49 to 53,113.5991,95.1402,83.7508
2011 Q4,H: 49 to 53,113.6838,95.3041,83.8325
2012 Q1,H: 49 to 53,112.1622,94.6387,84.3766
2012 Q2,H: 49 to 53,111.9911,95.2842,85.082
2012 Q3,H: 49 to 53,112.206,96.2822,85.8084
2012 Q4,H: 49 to 53,113.4774,97.4391,85.8666
2013 Q1,H: 49 to 53,115.0773,97.9704,85.1345
2013 Q2,H: 49 to 53,115.9166,98.0449,84.5823
2013 Q3,H: 49 to 53,113.9199,97.6527,85.7204
2013 Q4,H: 49 to 53,116.3517,98.3627,84.5391
2014 Q1,H: 49 to 53,116.3373,99.3508,85.3989
2014 Q2,H: 49 to 53,115.7739,99.4451,85.896
2014 Q3,H: 49 to 53,116.8795,99.7381,85.3341
2014 Q4,H: 49 to 53,113.832,97.9853,86.0789
2015 Q1,H: 49 to 53,106.4663,92.1561,86.5589
2015 Q2,H: 49 to 53,104.7947,92.3745,88.1481
2015 Q3,H: 49 to 53,102.9334,92.7618,90.1183
2015 Q4,H: 49 to 53,101.1203,92.454,91.4297
2016 Q1,H: 49 to 53,100.5046,93.4421,92.973
2016 Q2,H: 49 to 53,100.2982,94.306,94.0256
2016 Q3,H: 49 to 53,98.5323,94.2465,95.6503
2016 Q4,H: 49 to 53,98.0794,93.7599,95.5959
2017 Q1,H: 49 to 53,99.8376,94.7231,94.8772
2017 Q2,H: 49 to 53,99.6489,94.1422,94.4738
2017 Q3,H: 49 to 53,101.7053,95.0856,93.4912
2017 Q4,H: 49 to 53,103.6783,96.6397,93.2112
2018 Q1,H: 49 to 53,102.6285,96.3468,93.8792
2018 Q2,H: 49 to 53,103.056,97.5533,94.6605
2018 Q3,H: 49 to 53,102.4176,98.3776,96.0554
2018 Q4,H: 49 to 53,102.2547,100.4233,98.209
2019 Q1,H: 49 to 53,102.4101,101.4511,99.0636
2019 Q2,H: 49 to 53,100.6404,101.6497,101.0029
2019 Q3,H: 49 to 53,100.5937,100.3389,99.7466
2019 Q4,H: 49 to 53,96.3802,96.5603,100.1868
2020 Q1,H: 49 to 53,85.5189,85.9693,100.5266
2020 Q2,H: 49 to 53,49.711,49.4644,99.5039
2020 Q3,H: 49 to 53,70.924,71.1975,100.3856
2020 Q4,H: 49 to 53,75.1351,74.4696,99.1143
2021 Q1,H: 49 to 53,72.4515,72.563,100.1539
2021 Q2,H: 49 to 53,74.4542,75.3386,101.1878
2021 Q3,H: 49 to 53,79.0429,79.6087,100.7158
2021 Q4,H: 49 to 53,83.4469,83.9087,100.5535
2022 Q1,H: 49 to 53,85.0936,86.1331,101.2216
2022 Q2,H: 49 to 53,85.377,86.8928,101.7755
2022 Q3,H: 49 to 53,85.5881,89.4301,104.489
